,equipo,nit,news_id,participacion,categoria
58180,enelpi,860014923,news98833,Sector,Otra
58181,enelpi,860014923,news98839,No Aplica,Descartable
58182,enelpi,860014923,news98844,No Aplica,Descartable
58183,enelpi,860014923,news98849,No Aplica,Descartable
58184,enelpi,890103197,news13835,Cliente,Macroeconomia
58185,enelpi,890103197,news14303,No Aplica,Descartable
58186,enelpi,890103197,news15986,Sector,Otra
58187,enelpi,890103197,news16048,Sector,Otra
58188,enelpi,890103197,news16102,Sector,Otra
58189,enelpi,890103197,news27399,Cliente,Macroeconomia
58190,enelpi,890103197,news40754,No Aplica,Sostenibilidad
58191,enelpi,890103197,news40757,No Aplica,Descartable
58192,enelpi,890103197,news40761,No Aplica,Descartable
58193,enelpi,890103197,news51062,Sector,Otra
58194,enelpi,890103197,news51210,No Aplica,Descartable
58195,enelpi,890103197,news83213,No Aplica,Descartable
58196,enelpi,890103197,news88144,No Aplica,Descartable
58197,enelpi,890103197,news96747,No Aplica,Reputacion
58198,enelpi,890103197,news96750,No Aplica,Descartable
58199,enelpi,890103197,news96758,No Aplica,Descartable
58200,enelpi,890103197,news96766,Sector,Reputacion
58201,enelpi,890103197,news96767,Sector,Otra
58202,enelpi,890103197,news96773,Sector,Otra
58203,enelpi,890103197,news96776,Sector,Otra
58204,enelpi,890103197,news96780,Sector,Otra
58205,enelpi,890103197,news96786,Sector,Otra
58206,enelpi,890103197,news98818,No Aplica,Descartable
58207,enelpi,890103197,news98819,No Aplica,Descartable
58208,enelpi,890103197,news98821,No Aplica,Innovacion
58209,enelpi,890103197,news98826,No Aplica,Descartable
58210,enelpi,890103197,news98833,Sector,Otra
58211,enelpi,890103197,news98839,No Aplica,Descartable
58212,enelpi,890103197,news98844,No Aplica,Descartable
58213,enelpi,890103197,news98849,No Aplica,Descartable
58214,enelpi,860002274,news13904,Sector,Otra
58215,enelpi,860002274,news17819,No Aplica,Descartable
58216,enelpi,860002274,news17973,No Aplica,Regulacion
58217,enelpi,860002274,news17974,No Aplica,Descartable
58218,enelpi,860002274,news17975,No Aplica,Reputacion
58219,enelpi,860002274,news17977,No Aplica,Descartable
58220,enelpi,860002274,news17992,No Aplica,Descartable
58221,enelpi,860002274,news17995,No Aplica,Macroeconomia
58222,enelpi,860002274,news17996,No Aplica,Descartable
58223,enelpi,860002274,news18012,No Aplica,Descartable
58224,enelpi,860002274,news18014,No Aplica,Descartable
58225,enelpi,860002274,news18019,No Aplica,Descartable
58226,enelpi,860002274,news18022,No Aplica,Descartable
58227,enelpi,860002274,news18024,Sector,Otra
58228,enelpi,860002274,news18063,No Aplica,Descartable
58229,enelpi,860002274,news18065,Sector,Otra
58230,enelpi,860002274,news18068,Sector,Otra
58231,enelpi,860002274,news18074,No Aplica,Descartable
58232,enelpi,860002274,news18079,Sector,Otra
58233,enelpi,860002274,news44591,No Aplica,Macroeconomia
58234,enelpi,860002274,news44669,No Aplica,Descartable
58235,enelpi,860002274,news51184,No Aplica,Descartable
58236,enelpi,860002274,news51428,No Aplica,Descartable
58237,enelpi,860002274,news51760,No Aplica,Macroeconomia
58238,enelpi,860002274,news51765,No Aplica,Descartable
58239,enelpi,860002274,news51766,No Aplica,Descartable
58240,enelpi,860002274,news51772,No Aplica,Reputacion
58241,enelpi,860002274,news51774,No Aplica,Descartable
58242,enelpi,860002274,news51781,No Aplica,Descartable
58243,enelpi,860002274,news51783,No Aplica,Innovacion
58244,enelpi,860002274,news51784,No Aplica,Descartable
58245,enelpi,860002274,news51785,No Aplica,Descartable
58246,enelpi,860002274,news51790,No Aplica,Macroeconomia
58247,enelpi,860002274,news51791,No Aplica,Innovacion
58248,enelpi,860002274,news51796,No Aplica,Descartable
58249,enelpi,860002274,news51808,No Aplica,Sostenibilidad
58250,enelpi,860002274,news51809,No Aplica,Descartable
58251,enelpi,860002274,news51811,No Aplica,Descartable
58252,enelpi,860002274,news51812,No Aplica,Macroeconomia
58253,enelpi,860002274,news51815,No Aplica,Descartable
58254,enelpi,860002274,news51816,No Aplica,Descartable
58255,enelpi,860002274,news51818,No Aplica,Descartable
58256,enelpi,860002274,news51825,No Aplica,Macroeconomia
58257,enelpi,860002274,news51831,No Aplica,Descartable
58258,enelpi,860002274,news51837,No Aplica,Regulacion
58259,enelpi,860002274,news51838,No Aplica,Macroeconomia
58260,enelpi,860002274,news51841,Sector,Otra
58261,enelpi,860002274,news51850,No Aplica,Descartable
58262,enelpi,860002274,news51852,No Aplica,Descartable
58263,enelpi,860002274,news51856,No Aplica,Regulacion
58264,enelpi,860002274,news51860,No Aplica,Descartable
58265,enelpi,860002274,news51861,No Aplica,Descartable
58266,enelpi,860002274,news51862,No Aplica,Descartable
58267,enelpi,860002274,news51867,No Aplica,Descartable
58268,enelpi,860002274,news51868,No Aplica,Sostenibilidad
58269,enelpi,860002274,news51871,No Aplica,Sostenibilidad
58270,enelpi,860002274,news51873,No Aplica,Sostenibilidad
58271,enelpi,860002274,news51878,No Aplica,Innovacion
58272,enelpi,860002274,news51882,No Aplica,Descartable
58273,enelpi,860002274,news51884,No Aplica,Descartable
58274,enelpi,860002274,news51886,No Aplica,Innovacion
58275,enelpi,860002274,news51887,Sector,Otra
58276,enelpi,860002274,news51889,No Aplica,Descartable
58277,enelpi,860002274,news51898,No Aplica,Descartable
58278,enelpi,860002274,news51900,No Aplica,Macroeconomia
58279,enelpi,860002274,news51901,No Aplica,Descartable
58280,enelpi,860002274,news51904,No Aplica,Reputacion
58281,enelpi,860002274,news51905,No Aplica,Descartable
58282,enelpi,860002274,news51906,No Aplica,Descartable
58283,enelpi,860002274,news51909,No Aplica,Descartable
58284,enelpi,860002274,news51914,No Aplica,Innovacion
58285,enelpi,860002274,news51915,No Aplica,Macroeconomia
58286,enelpi,860002274,news51916,No Aplica,Innovacion
58287,enelpi,860002274,news51917,No Aplica,Descartable
58288,enelpi,860002274,news51918,No Aplica,Reputacion
58289,enelpi,860002274,news51925,No Aplica,Descartable
58290,enelpi,860002274,news51935,No Aplica,Descartable
58291,enelpi,860002274,news95097,No Aplica,Macroeconomia
58292,enelpi,860002274,news95293,Sector,Macroeconomia
58293,enelpi,860002274,news95408,No Aplica,Descartable
58294,enelpi,860002274,news95413,No Aplica,Reputacion
58295,enelpi,860002274,news97898,Sector,Otra
58296,enelpi,860002274,news97899,Sector,Otra
58297,enelpi,860002274,news97902,Sector,Otra
58298,enelpi,860002274,news97905,No Aplica,Descartable
58299,enelpi,860002274,news97906,No Aplica,Macroeconomia
58300,enelpi,860002274,news97914,No Aplica,Macroeconomia
58301,enelpi,860002274,news97920,Sector,Otra
58302,enelpi,860002274,news97926,Sector,Otra
58303,enelpi,860006127,news13983,Sector,Otra
58304,enelpi,860006127,news21435,Sector,Macroeconomia
58305,enelpi,860006127,news40459,No Aplica,Descartable
58306,enelpi,860006127,news57873,No Aplica,Macroeconomia
58307,enelpi,860006127,news58983,Sector,Macroeconomia
58308,enelpi,860006127,news80003,Sector,Sostenibilidad
58309,enelpi,860006127,news94382,Sector,Macroeconomia
58310,enelpi,860006127,news94387,Sector,Otra
58311,enelpi,860006127,news94392,Sector,Sostenibilidad
58312,enelpi,860006127,news94395,Sector,Otra
58313,enelpi,860006127,news94401,No Aplica,Reputacion
58314,enelpi,860006127,news94403,Sector,Otra
58315,enelpi,860006127,news94407,No Aplica,Macroeconomia
58316,enelpi,860006127,news94411,No Aplica,Descartable
58317,enelpi,860006127,news94413,No Aplica,Sostenibilidad
58318,enelpi,860006127,news94414,Sector,Sostenibilidad
58319,enelpi,860006127,news94416,No Aplica,Descartable
58320,enelpi,860006127,news94417,No Aplica,Sostenibilidad
58321,enelpi,860006127,news94421,Sector,Sostenibilidad
58322,enelpi,860006127,news94423,Sector,Sostenibilidad
58323,enelpi,860006127,news94426,Sector,Macroeconomia
58324,enelpi,860006127,news94445,Sector,Sostenibilidad
58325,enelpi,860006127,news95291,No Aplica,Descartable
58326,enelpi,860006127,news97625,No Aplica,Descartable
58327,enelpi,860006127,news97626,Sector,Otra
58328,enelpi,860006127,news97630,No Aplica,Macroeconomia
58329,enelpi,860006127,news97631,Sector,Otra
58330,enelpi,860006127,news97634,No Aplica,Descartable
58331,enelpi,890300406,news13985,No Aplica,Descartable
58332,enelpi,890300406,news13986,No Aplica,Descartable
58333,enelpi,890300406,news13992,No Aplica,Sostenibilidad
58334,enelpi,890300406,news13999,No Aplica,Descartable
58335,enelpi,890300406,news14009,No Aplica,Macroeconomia
58336,enelpi,890300406,news14019,No Aplica,Descartable
58337,enelpi,890300406,news14025,No Aplica,Descartable
58338,enelpi,890300406,news14030,No Aplica,Descartable
58339,enelpi,890300406,news14032,Cliente,Sostenibilidad
58340,enelpi,890300406,news14066,No Aplica,Descartable
58341,enelpi,890300406,news14067,No Aplica,Descartable
58342,enelpi,890300406,news14072,No Aplica,Macroeconomia
58343,enelpi,890300406,news14093,Cliente,Otra
58344,enelpi,890300406,news14096,No Aplica,Descartable
58345,enelpi,890300406,news14097,No Aplica,Reputacion
58346,enelpi,890300406,news14107,No Aplica,Descartable
58347,enelpi,890300406,news14110,No Aplica,Descartable
58348,enelpi,890300406,news14111,No Aplica,Descartable
58349,enelpi,890300406,news14113,Cliente,Otra
58350,enelpi,890300406,news14126,No Aplica,Descartable
58351,enelpi,890300406,news15512,No Aplica,Sostenibilidad
58352,enelpi,890300406,news16922,Cliente,Otra
58353,enelpi,890300406,news20420,No Aplica,Sostenibilidad
58354,enelpi,890300406,news20429,No Aplica,Sostenibilidad
58355,enelpi,890300406,news21435,Cliente,Macroeconomia
58356,enelpi,890300406,news22535,No Aplica,Descartable
58357,enelpi,890300406,news24144,No Aplica,Sostenibilidad
58358,enelpi,890300406,news24740,Sector,Sostenibilidad
58359,enelpi,890300406,news26589,Sector,Sostenibilidad
58360,enelpi,890300406,news26770,Sector,Innovacion
58361,enelpi,890300406,news32518,No Aplica,Descartable
58362,enelpi,890300406,news33544,No Aplica,Innovacion
58363,enelpi,890300406,news33953,Sector,Sostenibilidad
58364,enelpi,890300406,news34631,No Aplica,Descartable
58365,enelpi,890300406,news34970,Sector,Sostenibilidad
58366,enelpi,890300406,news37972,No Aplica,Descartable
58367,enelpi,890300406,news38622,No Aplica,Descartable
58368,enelpi,890300406,news49101,No Aplica,Regulacion
58369,enelpi,890300406,news50502,No Aplica,Descartable
58370,enelpi,890300406,news52107,No Aplica,Sostenibilidad
58371,enelpi,890300406,news52237,Cliente,Sostenibilidad
58372,enelpi,890300406,news52693,No Aplica,Descartable
58373,enelpi,890300406,news53761,No Aplica,Sostenibilidad
58374,enelpi,890300406,news54547,No Aplica,Descartable
58375,enelpi,890300406,news56296,No Aplica,Innovacion
58376,enelpi,890300406,news58663,No Aplica,Macroeconomia
58377,enelpi,890300406,news59492,No Aplica,Descartable
58378,enelpi,890300406,news88187,No Aplica,Innovacion
58379,enelpi,890300406,news88190,Sector,Regulacion
58380,enelpi,890300406,news88193,No Aplica,Descartable
58381,enelpi,890300406,news88196,Sector,Reputacion
58382,enelpi,890300406,news88198,Sector,Innovacion
58383,enelpi,890300406,news88199,No Aplica,Descartable
58384,enelpi,890300406,news88201,No Aplica,Descartable
58385,enelpi,890300406,news88203,Cliente,Macroeconomia
58386,enelpi,890300406,news88204,No Aplica,Descartable
58387,enelpi,890300406,news88206,No Aplica,Descartable
58388,enelpi,890300406,news88208,No Aplica,Descartable
58389,enelpi,890300406,news88209,No Aplica,Descartable
58390,enelpi,890300406,news88218,No Aplica,Descartable
58391,enelpi,890300406,news88223,No Aplica,Sostenibilidad
58392,enelpi,890300406,news88228,Sector,Macroeconomia
58393,enelpi,890300406,news88229,Sector,Sostenibilidad
58394,enelpi,890300406,news88233,Sector,Innovacion
58395,enelpi,890300406,news88237,No Aplica,Descartable
58396,enelpi,890300406,news88239,No Aplica,Descartable
58397,enelpi,890300406,news91275,No Aplica,Macroeconomia
58398,enelpi,890300406,news94972,Sector,Macroeconomia
58399,enelpi,890300406,news94975,Cliente,Sostenibilidad
58400,enelpi,890300406,news94980,Cliente,Sostenibilidad
58401,enelpi,890300406,news94988,No Aplica,Descartable
58402,enelpi,890300406,news94993,Cliente,Sostenibilidad
58403,enelpi,890300406,news96399,No Aplica,Descartable
58404,enelpi,890300406,news97777,No Aplica,Descartable
58405,enelpi,890300406,news97779,No Aplica,Macroeconomia
58406,enelpi,890300406,news97782,No Aplica,Descartable
58407,enelpi,890300406,news97784,Sector,Macroeconomia
58408,enelpi,890300406,news97787,No Aplica,Descartable
58409,enelpi,890300406,news97794,Sector,Macroeconomia
58410,enelpi,890300406,news97795,Sector,Macroeconomia
58411,enelpi,901515286,news14023,No Aplica,Macroeconomia
58412,enelpi,901515286,news14869,No Aplica,Descartable
58413,enelpi,901515286,news16770,Sector,Innovacion
58414,enelpi,901515286,news17812,No Aplica,Reputacion
58415,enelpi,901515286,news21458,Sector,Otra
58416,enelpi,901515286,news24046,Sector,Innovacion
58417,enelpi,901515286,news37200,Sector,Otra
58418,enelpi,901515286,news37241,Sector,Otra
58419,enelpi,901515286,news40754,No Aplica,Sostenibilidad
58420,enelpi,901515286,news40757,No Aplica,Descartable
58421,enelpi,901515286,news40761,No Aplica,Descartable
58422,enelpi,901515286,news70219,Sector,Innovacion
58423,enelpi,901515286,news92123,No Aplica,Descartable
58424,enelpi,901515286,news95608,No Aplica,Macroeconomia
58425,enelpi,901515286,news95726,Sector,Otra
58426,enelpi,901515286,news96142,No Aplica,Descartable
58427,enelpi,901515286,news96151,No Aplica,Descartable
58428,enelpi,901515286,news96158,Sector,Otra
58429,enelpi,901515286,news96165,Sector,Sostenibilidad
58430,enelpi,901515286,news96172,Sector,Otra
58431,enelpi,901515286,news96173,Sector,Otra
58432,enelpi,901515286,news96187,Sector,Innovacion
58433,enelpi,901515286,news96188,No Aplica,Descartable
58434,enelpi,901515286,news96192,Sector,Otra
58435,enelpi,901515286,news96200,Sector,Otra
58436,enelpi,901515286,news98405,No Aplica,Descartable
58437,enelpi,901515286,news98406,Sector,Otra
58438,enelpi,901515286,news98409,Sector,Otra
58439,enelpi,901515286,news98423,Sector,Otra
58440,enelpi,900298372,news14074,Cliente,Regulacion
58441,enelpi,900298372,news14083,No Aplica,Descartable
58442,enelpi,900298372,news14085,Cliente,Regulacion
58443,enelpi,900298372,news14087,No Aplica,Macroeconomia
58444,enelpi,900298372,news14092,Sector,Otra
58445,enelpi,900298372,news14096,No Aplica,Descartable
58446,enelpi,900298372,news14869,No Aplica,Descartable
58447,enelpi,900298372,news20651,No Aplica,Descartable
58448,enelpi,900298372,news28661,No Aplica,Innovacion
58449,enelpi,900298372,news34325,Sector,Otra
58450,enelpi,900298372,news35223,No Aplica,Descartable
58451,enelpi,900298372,news35664,Sector,Otra
58452,enelpi,900298372,news38397,Sector,Otra
58453,enelpi,900298372,news38860,No Aplica,Descartable
58454,enelpi,900298372,news42342,No Aplica,Descartable
58455,enelpi,900298372,news42344,No Aplica,Regulacion
58456,enelpi,900298372,news42348,No Aplica,Innovacion
58457,enelpi,900298372,news42362,No Aplica,Innovacion
58458,enelpi,900298372,news42364,No Aplica,Descartable
58459,enelpi,900298372,news42369,No Aplica,Descartable
58460,enelpi,900298372,news42370,No Aplica,Descartable
58461,enelpi,900298372,news42371,No Aplica,Descartable
58462,enelpi,900298372,news42384,No Aplica,Regulacion
58463,enelpi,900298372,news42388,No Aplica,Descartable
58464,enelpi,900298372,news42390,No Aplica,Descartable
58465,enelpi,900298372,news42393,No Aplica,Descartable
58466,enelpi,900298372,news42405,No Aplica,Macroeconomia
58467,enelpi,900298372,news48098,Cliente,Regulacion
58468,enelpi,900298372,news63504,No Aplica,Macroeconomia
58469,enelpi,900298372,news88240,No Aplica,Regulacion
58470,enelpi,900298372,news88242,No Aplica,Macroeconomia
58471,enelpi,900298372,news88244,No Aplica,Regulacion
58472,enelpi,900298372,news97109,No Aplica,Innovacion
58473,enelpi,900298372,news97110,Sector,Regulacion
58474,enelpi,900298372,news97112,Sector,Regulacion
58475,enelpi,900298372,news97125,No Aplica,Descartable
58476,enelpi,900298372,news97129,Sector,Regulacion
58477,enelpi,900298372,news97132,Sector,Otra
58478,enelpi,900298372,news97133,Sector,Otra
58479,enelpi,900298372,news97135,No Aplica,Descartable
58480,enelpi,900298372,news97138,Sector,Otra
58481,enelpi,900298372,news99352,No Aplica,Regulacion
58482,enelpi,890333023,news14087,No Aplica,Macroeconomia
58483,enelpi,890333023,news14869,No Aplica,Descartable
58484,enelpi,890333023,news15245,Sector,Innovacion
58485,enelpi,890333023,news23058,No Aplica,Descartable
58486,enelpi,890333023,news30558,No Aplica,Descartable
58487,enelpi,890333023,news30579,No Aplica,Descartable
58488,enelpi,890333023,news34771,No Aplica,Descartable
58489,enelpi,890333023,news38275,No Aplica,Innovacion
58490,enelpi,890333023,news38761,Sector,Macroeconomia
58491,enelpi,890333023,news38762,Sector,Macroeconomia
58492,enelpi,890333023,news38784,Sector,Macroeconomia
58493,enelpi,890333023,news38816,Sector,Macroeconomia
58494,enelpi,890333023,news40405,No Aplica,Descartable
58495,enelpi,890333023,news40754,No Aplica,Sostenibilidad
58496,enelpi,890333023,news40757,No Aplica,Descartable
58497,enelpi,890333023,news40761,No Aplica,Descartable
58498,enelpi,890333023,news48288,Sector,Macroeconomia
58499,enelpi,890333023,news53011,No Aplica,Descartable
58500,enelpi,890333023,news57896,No Aplica,Macroeconomia
58501,enelpi,890333023,news57956,No Aplica,Descartable
58502,enelpi,890333023,news61222,No Aplica,Sostenibilidad
58503,enelpi,890333023,news65497,No Aplica,Descartable
58504,enelpi,890333023,news66433,Sector,Macroeconomia
58505,enelpi,890333023,news82188,Sector,Innovacion
58506,enelpi,890333023,news82318,No Aplica,Descartable
58507,enelpi,890333023,news84870,No Aplica,Macroeconomia
58508,enelpi,890333023,news84872,No Aplica,Descartable
58509,enelpi,890333023,news84878,No Aplica,Descartable
58510,enelpi,890333023,news84882,No Aplica,Macroeconomia
58511,enelpi,890333023,news84885,No Aplica,Macroeconomia
58512,enelpi,890333023,news84887,No Aplica,Descartable
58513,enelpi,890333023,news84890,No Aplica,Descartable
58514,enelpi,890333023,news94972,Sector,Macroeconomia
58515,enelpi,890333023,news95652,No Aplica,Macroeconomia
58516,enelpi,890333023,news95662,No Aplica,Descartable
58517,enelpi,890333023,news95663,No Aplica,Macroeconomia
58518,enelpi,890333023,news96932,Sector,Macroeconomia
58519,enelpi,890333023,news97858,Sector,Macroeconomia
58520,enelpi,890333023,news97933,No Aplica,Sostenibilidad
58521,enelpi,890333023,news97984,No Aplica,Innovacion
58522,enelpi,890333023,news97987,No Aplica,Descartable
58523,enelpi,890333023,news97991,No Aplica,Sostenibilidad
58524,enelpi,890333023,news97992,No Aplica,Innovacion
58525,enelpi,890333023,news97999,Sector,Otra
58526,enelpi,860037950,news14096,No Aplica,Descartable
58527,enelpi,860037950,news14426,No Aplica,Descartable
58528,enelpi,860037950,news14431,No Aplica,Innovacion
58529,enelpi,860037950,news14444,No Aplica,Innovacion
58530,enelpi,860037950,news14447,No Aplica,Descartable
58531,enelpi,860037950,news14451,No Aplica,Descartable
58532,enelpi,860037950,news15536,No Aplica,Innovacion
58533,enelpi,860037950,news16304,No Aplica,Descartable
58534,enelpi,860037950,news16725,No Aplica,Macroeconomia
58535,enelpi,860037950,news18738,No Aplica,Descartable
58536,enelpi,860037950,news20628,No Aplica,Descartable
58537,enelpi,860037950,news21177,No Aplica,Sostenibilidad
58538,enelpi,860037950,news21183,Cliente,Reputacion
58539,enelpi,860037950,news21191,No Aplica,Descartable
58540,enelpi,860037950,news21192,Sector,Otra
58541,enelpi,860037950,news21193,No Aplica,Descartable
58542,enelpi,860037950,news21194,No Aplica,Descartable
58543,enelpi,860037950,news21202,No Aplica,Reputacion
58544,enelpi,860037950,news21204,No Aplica,Descartable
58545,enelpi,860037950,news21206,Sector,Otra
58546,enelpi,860037950,news21216,Sector,Otra
58547,enelpi,860037950,news21218,No Aplica,Descartable
58548,enelpi,860037950,news25359,No Aplica,Descartable
58549,enelpi,860037950,news25366,No Aplica,Descartable
58550,enelpi,860037950,news38104,Sector,Regulacion
58551,enelpi,860037950,news38194,No Aplica,Descartable
58552,enelpi,860037950,news38195,No Aplica,Innovacion
58553,enelpi,860037950,news38197,No Aplica,Descartable
58554,enelpi,860037950,news38744,No Aplica,Descartable
58555,enelpi,860037950,news38756,No Aplica,Descartable
58556,enelpi,860037950,news38766,Sector,Otra
58557,enelpi,860037950,news38774,No Aplica,Descartable
58558,enelpi,860037950,news38775,No Aplica,Descartable
58559,enelpi,860037950,news45074,No Aplica,Descartable
58560,enelpi,860037950,news45075,No Aplica,Descartable
58561,enelpi,860037950,news47781,No Aplica,Sostenibilidad
58562,enelpi,860037950,news50871,No Aplica,Descartable
58563,enelpi,860037950,news51052,No Aplica,Sostenibilidad
58564,enelpi,860037950,news52534,No Aplica,Innovacion
58565,enelpi,860037950,news52768,No Aplica,Descartable
58566,enelpi,860037950,news53841,No Aplica,Descartable
58567,enelpi,860037950,news54522,No Aplica,Descartable
58568,enelpi,860037950,news54598,No Aplica,Reputacion
58569,enelpi,860037950,news55983,No Aplica,Sostenibilidad
58570,enelpi,860037950,news56146,No Aplica,Descartable
58571,enelpi,860037950,news57624,No Aplica,Descartable
58572,enelpi,860037950,news57626,No Aplica,Reputacion
58573,enelpi,860037950,news57627,Sector,Otra
58574,enelpi,860037950,news57630,No Aplica,Descartable
58575,enelpi,860037950,news57636,Sector,Otra
58576,enelpi,860037950,news57638,Sector,Otra
58577,enelpi,860037950,news57640,No Aplica,Reputacion
58578,enelpi,860037950,news57666,No Aplica,Descartable
58579,enelpi,860037950,news57677,No Aplica,Descartable
58580,enelpi,860037950,news57679,No Aplica,Descartable
58581,enelpi,860037950,news57689,No Aplica,Descartable
58582,enelpi,860037950,news57708,No Aplica,Descartable
58583,enelpi,860037950,news57717,No Aplica,Descartable
58584,enelpi,860037950,news57718,No Aplica,Sostenibilidad
58585,enelpi,860037950,news57719,No Aplica,Descartable
58586,enelpi,860037950,news57720,No Aplica,Descartable
58587,enelpi,860037950,news57723,No Aplica,Descartable
58588,enelpi,860037950,news57730,Sector,Otra
58589,enelpi,860037950,news57731,No Aplica,Descartable
58590,enelpi,860037950,news57736,No Aplica,Descartable
58591,enelpi,860037950,news57750,No Aplica,Descartable
58592,enelpi,860037950,news57755,No Aplica,Sostenibilidad
58593,enelpi,860037950,news57758,No Aplica,Descartable
58594,enelpi,860037950,news57760,No Aplica,Sostenibilidad
58595,enelpi,860037950,news57764,No Aplica,Sostenibilidad
58596,enelpi,860037950,news57769,No Aplica,Reputacion
58597,enelpi,860037950,news57773,No Aplica,Descartable
58598,enelpi,860037950,news57779,No Aplica,Descartable
58599,enelpi,860037950,news57780,No Aplica,Regulacion
58600,enelpi,860037950,news57783,Sector,Otra
58601,enelpi,860037950,news57786,No Aplica,Descartable
58602,enelpi,860037950,news57787,No Aplica,Innovacion
58603,enelpi,860037950,news57797,No Aplica,Macroeconomia
58604,enelpi,860037950,news57800,No Aplica,Macroeconomia
58605,enelpi,860037950,news57804,No Aplica,Sostenibilidad
58606,enelpi,860037950,news57805,No Aplica,Sostenibilidad
58607,enelpi,860037950,news57806,No Aplica,Descartable
58608,enelpi,860037950,news57807,No Aplica,Sostenibilidad
58609,enelpi,860037950,news57808,Sector,Otra
58610,enelpi,860037950,news57814,No Aplica,Descartable
58611,enelpi,860037950,news57816,No Aplica,Innovacion
58612,enelpi,860037950,news57822,No Aplica,Innovacion
58613,enelpi,860037950,news57825,No Aplica,Descartable
58614,enelpi,860037950,news57827,No Aplica,Descartable
58615,enelpi,860037950,news57836,No Aplica,Descartable
58616,enelpi,860037950,news57842,No Aplica,Descartable
58617,enelpi,860037950,news57853,Sector,Otra
58618,enelpi,860037950,news57867,No Aplica,Reputacion
58619,enelpi,860037950,news57869,No Aplica,Descartable
58620,enelpi,860037950,news57870,No Aplica,Macroeconomia
58621,enelpi,860037950,news57872,No Aplica,Descartable
58622,enelpi,860037950,news57873,No Aplica,Macroeconomia
58623,enelpi,860037950,news57905,No Aplica,Innovacion
58624,enelpi,860037950,news57911,No Aplica,Descartable
58625,enelpi,860037950,news57918,No Aplica,Reputacion
58626,enelpi,860037950,news57919,No Aplica,Descartable
58627,enelpi,860037950,news57928,No Aplica,Macroeconomia
58628,enelpi,860037950,news57929,No Aplica,Descartable
58629,enelpi,860037950,news57932,No Aplica,Descartable
58630,enelpi,860037950,news57939,No Aplica,Descartable
58631,enelpi,860037950,news57943,No Aplica,Descartable
58632,enelpi,860037950,news57944,No Aplica,Descartable
58633,enelpi,860037950,news57948,No Aplica,Sostenibilidad
58634,enelpi,860037950,news57950,No Aplica,Sostenibilidad
58635,enelpi,860037950,news97279,Sector,Otra
58636,enelpi,860037950,news97287,No Aplica,Descartable
58637,enelpi,860037950,news97288,No Aplica,Descartable
58638,enelpi,860037950,news97290,No Aplica,Descartable
58639,enelpi,860037950,news97291,Sector,Otra
58640,enelpi,860037950,news97292,No Aplica,Innovacion
58641,enelpi,860037950,news97305,No Aplica,Regulacion
58642,enelpi,860037950,news97310,No Aplica,Descartable
58643,enelpi,860037950,news97311,Sector,Otra
58644,enelpi,860037950,news97318,Sector,Otra
58645,enelpi,860037950,news97327,Sector,Otra
58646,enelpi,860037950,news97341,No Aplica,Descartable
58647,enelpi,860037950,news97348,No Aplica,Descartable
58648,enelpi,860037950,news98220,No Aplica,Macroeconomia
58649,enelpi,860037950,news98970,No Aplica,Macroeconomia
58650,enelpi,860037950,news99401,No Aplica,Descartable
58651,enelpi,860037950,news99418,Sector,Otra
58652,enelpi,860037950,news99420,No Aplica,Descartable
58653,enelpi,860037950,news99421,No Aplica,Descartable
58654,enelpi,860037950,news99425,Sector,Otra
58655,enelpi,860037950,news99429,Sector,Otra
58656,enelpi,860037950,news99436,Sector,Otra
58657,enelpi,817006230,news14110,No Aplica,Descartable
58658,enelpi,817006230,news21435,Sector,Macroeconomia
58659,enelpi,817006230,news22535,No Aplica,Descartable
58660,enelpi,817006230,news33953,No Aplica,Sostenibilidad
58661,enelpi,817006230,news34631,No Aplica,Descartable
58662,enelpi,817006230,news34970,Sector,Sostenibilidad
58663,enelpi,817006230,news40740,No Aplica,Descartable
58664,enelpi,817006230,news88208,Sector,Otra
58665,enelpi,817006230,news88229,Sector,Sostenibilidad
58666,enelpi,817006230,news91217,No Aplica,Regulacion
58667,enelpi,817006230,news91223,No Aplica,Reputacion
58668,enelpi,817006230,news91234,No Aplica,Sostenibilidad
58669,enelpi,817006230,news91275,No Aplica,Macroeconomia
58670,enelpi,817006230,news91286,No Aplica,Descartable
58671,enelpi,817006230,news91293,No Aplica,Sostenibilidad
58672,enelpi,817006230,news91294,No Aplica,Descartable
58673,enelpi,817006230,news91296,No Aplica,Descartable
58674,enelpi,817006230,news91297,No Aplica,Descartable
58675,enelpi,817006230,news91298,No Aplica,Reputacion
58676,enelpi,817006230,news91308,No Aplica,Descartable
58677,enelpi,817006230,news91310,No Aplica,Macroeconomia
58678,enelpi,817006230,news94972,Sector,Macroeconomia
58679,enelpi,817006230,news94975,Sector,Sostenibilidad
58680,enelpi,817006230,news94980,Sector,Sostenibilidad
58681,enelpi,817006230,news94988,No Aplica,Descartable
58682,enelpi,817006230,news94993,Sector,Sostenibilidad
58683,enelpi,817006230,news96399,No Aplica,Descartable
58684,enelpi,817006230,news97777,Sector,Otra
58685,enelpi,817006230,news97779,No Aplica,Macroeconomia
58686,enelpi,817006230,news97782,No Aplica,Descartable
58687,enelpi,817006230,news97784,Sector,Macroeconomia
58688,enelpi,817006230,news97787,No Aplica,Descartable
58689,enelpi,817006230,news97794,Sector,Macroeconomia
58690,enelpi,817006230,news97795,Sector,Macroeconomia
